siteNumber,longtitude,latitude
24210,120.5755005,28.02479935
24224,120.5248032,27.55739975
24226,120.7507019,27.97590065
24249,120.6443024,28.01919937
24250,120.2399979,27.43709946
24261,121.0978012,28.28720093
24269,120.5691986,27.98950005
24271,120.6656036,28.02190018
24275,120.4796982,28.16659927
24279,120.6911011,28.07250023
24284,120.6456985,27.98200035
24288,120.5249023,27.51460075
24294,120.8550034,28.00959969
24296,120.6577988,27.78560066
24297,120.4583969,27.5734005
24309,120.9093018,28.04190063
24318,120.5019989,28.06940079
24320,120.5215988,27.49510002
24330,120.478302,27.98469925
24354,120.8917007,28.04560089
24364,120.449501,27.78790092
24372,120.3201981,27.68470001
24397,120.6998978,28.00049973
24398,121.012001,28.21850014
24416,120.3012009,27.46719933
24423,121.0357971,28.21820068
24425,120.6511002,28.0272007
24429,120.6750031,28.01499939
24443,120.512001,27.56719971
24446,120.2913971,27.45859909
24458,121.1039963,28.20540047
24461,120.6279984,27.96780014
24473,120.675499,28.02269936
24487,120.3899994,27.51339912
24490,120.7011032,28.12039948
24499,120.6169968,27.48760033
24501,120.464798,28.17149925
24504,120.3266983,27.64089966
24508,120.9648972,28.08600044
24511,120.7182999,27.84799957
24515,120.8145981,27.92079926
24524,120.3199005,27.6765995
24527,120.6584015,28.01440048
24531,120.6476974,28.01040077
24549,120.3945999,27.49239922
24583,120.6605988,27.82819939
24590,120.7129974,27.98959923
24603,120.5660019,27.67959976
24605,120.6324005,28.0223999
24609,121.161499,28.44389915
24619,120.6324005,28.02330017
24620,120.6324005,28.02339935
24655,120.5421982,27.6012001
24670,120.6047974,28.0720005
24683,120.6750031,27.97509956
24688,120.552597,27.59670067
24693,120.5645981,27.66309929
24696,119.7137985,27.58259964
24703,120.5028992,27.76379967
24709,120.7741013,27.95319939
24717,120.6868973,28.02199936
24719,120.6115036,28.04380035
24721,120.8430023,27.92930031
24724,120.638298,28.02560043
24729,120.7237015,28.00760078
24739,120.685997,28.00419998
24744,120.6113968,28.01490021
24748,120.9192963,28.03849983
24751,120.6623001,28.0196991
24772,120.6752014,28.00460052
24786,120.4179001,27.59900093
24793,120.3311005,27.55089951
24799,120.5628967,27.90940094
24806,120.8088989,27.9211998
24808,120.6611023,28.00359917
24809,120.6126022,27.73620033
24815,120.6623001,28.01539993
24816,120.5498962,28.10210037
24819,119.8554993,27.64819908
24820,120.2956009,27.63540077
24824,120.5975037,28.01420021
24838,120.7953033,28.0182991
24844,120.3492966,27.64249992
24847,120.7798004,27.84639931
24852,120.5084,27.77280045
24854,120.4206009,27.59250069
24860,120.2485962,27.61650085
24862,120.6072998,28.05760002
24870,120.6970978,27.92469978
24880,120.2968979,27.45100021
24881,120.5530014,27.65979958
24882,120.7072983,27.81110001
24887,120.6195984,27.98660088
24895,120.4460983,27.54030037
24898,120.6511002,28.01440048
24908,121.0102005,28.23019981
24916,120.7963028,27.84900093
24920,120.7031021,27.96910095
24939,120.6258011,27.98929977
24941,120.3939972,27.51000023
24945,119.8554001,27.64819908
24958,120.8890991,28.04789925
24962,120.6286011,27.72410011
24968,120.3133011,27.63299942
24974,120.6788025,27.82189941
24983,120.3823013,27.51549911
24991,120.788002,27.87000084
24993,121.1520004,28.42880058
24996,120.4912033,28.04190063
24997,120.697403,27.9885006
25005,120.8181992,27.91959953
25007,120.4364014,28.01670074
25014,120.8917007,28.04730034
25018,120.604599,28.08429909
25025,120.6314011,27.37400055
25038,120.7316971,27.98060036
25039,121.1412964,28.42469978
25041,120.5298996,27.58189964
25049,120.4494019,27.55190086
25055,120.6250992,28.03750038
25056,119.9149017,27.38809967
25061,121.0543976,28.31369972
25064,120.4844971,28.17110062
25065,120.6081009,28.0182991
25078,120.7682037,27.97249985
25083,120.3378983,27.56609917
25089,120.4055023,27.50810051
25095,120.7557983,27.96999931
25097,121.0615997,28.3010006
25105,120.7925034,27.88949966
25115,120.5397034,27.58580017
25120,120.4372025,27.79360008
25123,120.3287964,27.46439934
25129,120.555603,27.85370064
25131,120.5891037,27.74090004
25143,120.9520035,27.9932003
25155,120.6039963,28.04640007
25157,120.6909027,28.01040077
25166,121.1513977,27.83679962
25168,120.615097,28.0095005
25171,120.4812012,27.85639954
25178,120.6314011,28.02000046
25180,120.6631012,27.96139908
25186,120.6360016,27.78389931
25190,120.6587982,27.80480003
25197,120.3833008,27.66040039
25205,120.6004028,27.94120026
25223,120.6213989,27.78300095
25224,120.6634979,27.77519989
25230,120.7099991,27.80850029
25238,120.8360977,28.04089928
25241,120.6532974,27.78009987
25246,120.7344971,27.82390022
25248,120.6889038,27.78170013
25249,120.8022995,27.90819931
25252,120.660202,27.99939919
25257,120.6258011,28.06100082
25267,120.6283035,27.9769001
25273,120.5279007,27.64189911
25279,120.5506973,27.58550072
25291,120.9419022,28.11020088
25294,120.6631012,27.9633007
25297,120.5892029,28.03700066
25302,120.5903015,28.02930069
25303,120.6964035,27.82229996
25304,120.5716019,27.9647007
25305,120.6677017,28.00300026
25324,120.6989975,28.00289917
25326,120.6989975,28.00279999
25329,120.927002,28.3586998
25338,120.6989975,28.00320053
25345,120.2049026,27.58130074
25349,120.2677994,27.43219948
25355,121.165802,28.47750092
25356,120.5325012,27.56439972
25359,120.4041977,27.51479912
25362,120.5159988,27.84720039
25383,120.6292038,27.78109932
25393,120.6343002,27.84659958
25395,120.586998,27.94989967
25396,120.2730026,27.7859993
25399,120.759903,27.96850014
25400,120.5449982,27.60309982
25415,120.5478973,27.61219978
25421,120.6653976,27.93829918
25432,120.6715012,27.78650093
25442,119.8324966,27.48870087
25443,120.6611023,28.01490021
25449,119.9083023,27.3628006
25456,119.7145996,27.54710007
25459,120.552002,27.60429955
25460,120.6901016,28.00589943
25470,120.9095993,28.03829956
25478,120.3860016,27.50379944
25487,120.5615997,27.5991993
25491,121.0451965,28.16869926
25496,120.1940002,27.56609917
25503,120.5409012,27.50029945
25508,120.5446014,27.61179924
25516,120.6625977,28.00550079
25523,120.7507019,28.15679932
25524,120.851799,28.0821991
25540,121.1577988,27.84250069
25542,120.569397,27.48559952
25556,120.8988037,28.04710007
25564,120.6499023,27.97699928
25566,120.6904984,27.99130058
25583,120.4509964,27.23259926
25584,121.1996002,28.40060043
25592,120.9614029,28.0958004
25598,120.4843979,27.84499931
25608,120.2001038,27.53969955
25654,120.6669998,27.73740005
25655,120.6412964,28.03269958
25665,120.4082031,27.51230049
25668,121.1179962,28.30139923
25675,120.8071976,27.8519001
25677,120.4901962,27.84550095
25679,121.0518036,28.16749954
25681,120.7497025,27.9605999
25683,120.4615021,27.59609985
25688,120.7144012,28.0095005
25692,120.7478027,27.83699989
25699,120.6866989,28.09059906
25701,120.5978012,27.43860054
25702,121.0362015,28.21439934
25710,120.5546036,27.67029953
25728,120.6884995,28.01239967
25733,120.848999,27.91959953
25737,121.1313019,28.35009956
25761,120.7497025,27.96579933
25762,120.330101,27.50510025
25764,120.5879974,28.01919937
25767,120.6548004,27.7852993
25781,120.7550964,28.02960014
25783,120.5673981,28.06940079
25785,120.7668991,28.3253994
25793,120.8785019,28.08519936
25810,120.6893005,28.00550079
25817,120.6213989,27.78280067
25836,120.6345978,27.99099922
25837,120.9441986,28.11260033
25845,120.6404037,27.99860001
25848,119.9149017,27.84600067
25849,120.4161987,27.57909966
25864,120.523201,27.57929993
25870,120.2994003,27.73279953
25872,120.6044998,28.02269936
25875,120.7478027,27.97360039
25887,120.6781006,27.91110039
25888,120.6280975,28.04630089
25889,120.5822983,28.02669907
25897,120.6854019,27.81769943
25930,120.6632996,27.99440002
25931,120.5568008,27.6807003
25936,120.7498016,27.98010063
25946,120.6601028,27.99430084
25950,120.6516037,27.95610046
25960,120.5052032,28.02729988
25961,120.8542023,28.05970001
25964,120.8374023,28.37759972
25965,120.8035965,27.87940025
25971,120.8124008,27.85709953
25980,120.4820023,28.03160095
25985,120.9862976,28.11039925
25989,120.7207031,27.96949959
25993,120.3408966,27.64620018
25996,120.5430984,27.60619926
26010,120.4625015,27.25239944
26011,120.6651001,28.41690063
26016,120.5999985,28.05660057
26021,120.6772995,27.98469925
26045,120.6882019,28.08340073
26093,120.6372986,28.00790024
26096,120.5514984,27.58320045
26098,120.6175003,27.98620033
26100,120.8163986,27.96019936
26104,120.6753006,27.83589935
26106,120.6687012,28.01280022
26124,120.6555023,27.95919991
26126,120.6107025,27.75769997
26133,121.0619965,28.17900085
26136,120.6283035,27.99379921
26139,120.6044006,28.48690033
26143,120.4776993,27.95809937
26154,120.433403,27.89089966
26156,121.0919037,28.17149925
26159,120.8909988,28.02619934
26161,120.6631012,27.98760033
26164,120.6745987,27.97480011
26169,120.5999985,27.82629967
26172,119.9200974,27.44949913
26182,120.5367966,27.58440018
26215,120.4710999,27.56629944
26224,120.7053986,28.04030037
26237,121.0521011,28.39579964
26243,120.3219986,27.63249969
26244,120.8455963,28.03510094
26245,120.6548004,27.97909927
26263,120.5738983,28.06040001
26275,121.1080017,28.33600044
26278,120.5367966,27.57769966
26281,121.0577011,27.95689964
26284,120.4144974,27.53210068
26285,120.8239975,27.95470047
26286,120.6801987,28.00200081
26289,120.6716995,27.77330017
26297,119.8831024,27.44499969
26302,120.5086975,27.70289993
26304,120.5610962,27.92639923
26328,120.3768005,27.65990067
26331,120.3843994,27.95350075
26334,120.6350021,27.89640045
26335,120.6087036,28.02449989
26340,120.6047974,28.07489967
26344,120.6503983,28.0053997
26352,120.4625015,27.26720047
26363,120.3836975,27.73590088
26366,121.0179977,28.22750092
26382,120.5159988,27.65629959
26387,120.9272995,28.15519905
26388,120.6102982,27.7173996
26392,120.5992966,27.6012001
26397,120.924202,27.95999908
26399,120.5406036,28.13730049
26405,120.6760025,27.99939919
26408,120.8703995,28.06769943
26420,120.6617966,28.00399971
26427,120.6766968,28.01259995
26433,120.884697,28.03949928
26436,120.4723969,27.48579979
26457,120.6746979,27.77540016
26458,120.5453033,28.1529007
26468,120.9301987,28.04260063
26470,120.8979034,28.0156002
26503,120.5784988,28.03709984
26509,120.5261002,27.4762001
26532,120.8574982,28.1019001
26535,120.3877029,27.50580025
26537,120.5514984,27.5727005
26540,120.3628006,27.57859993
26545,120.6847,27.78190041
26548,120.4144974,27.51910019
26553,120.6314011,28.01720047
26573,120.5450974,27.59449959
26577,120.4085999,27.51199913
26579,120.5716019,27.71590042
26582,120.6435013,27.77949905
26586,120.5457993,27.79310036
26592,120.6239014,27.9822998
26593,120.7611008,27.96649933
26595,120.6131973,27.97050095
26598,120.7088013,27.99340057
26603,120.3262024,27.5977993
26609,120.2929993,27.4564991
26610,120.6791,28.00079918
26634,120.4810028,28.16320038
26638,120.9651031,28.10020065
26639,120.5969009,27.96159935
26645,120.892601,28.02820015
26650,120.6549988,28.01989937
26653,120.5514984,27.57749939
26679,120.5948029,27.75699997
26687,120.6780014,27.93180084
26692,120.6557007,28.00690079
26702,120.2941971,27.65159988
26708,120.6511993,28.03969955
26711,120.7609024,27.95249939
26718,120.4013977,27.50300026
26721,120.6650009,27.48159981
26726,120.9522018,27.99329948
26729,120.2956009,27.80419922
26731,120.5660019,27.48810005
26741,120.9794998,28.12529945
26745,120.8237,27.91839981
26756,120.947998,28.08119965
26758,120.5350037,27.98749924
26765,120.5998993,28.02960014
26766,120.555603,28.15889931
26768,120.6390991,27.78219986
26772,120.6557007,28.00139999
26773,120.7018967,28.01379967
26786,120.6126022,27.98069954
26787,120.6503983,28.01370049
26790,120.5878983,27.95420074
26808,120.7145004,27.86030006
26820,120.6556015,27.77370071
26829,120.9207993,28.07839966
26830,120.5948029,27.94479942
26834,120.4562988,27.58480072
26837,120.3407974,27.64609909
26842,120.5466995,27.59289932
26843,120.5466995,27.59280014
26844,120.7388,27.97839928
26846,120.6119995,28.01099968
26850,120.6760025,27.98530006
26857,120.6436005,28.00379944
26859,120.6314011,28.02289963
26865,120.6381989,27.88419914
26871,120.6716995,27.76479912
26877,120.2169037,27.47459984
26885,120.6624985,28.01530075
26901,120.5478973,27.60359955
26902,120.6639023,27.78129959
26909,120.721199,28.00180054
26939,120.4477997,27.55629921
26948,120.6239014,27.78359985
26956,120.6334991,27.99640083
26965,120.5952988,28.09810066
26970,121.0410995,28.16629982
26975,120.7390976,27.97509956
26978,120.4189987,28.15530014
26984,120.0007019,27.4701004
26994,120.4141998,27.59889984
26998,120.6243973,28.05270004
27007,120.7257996,27.96890068
27014,120.6779022,28.15069962
27015,120.6183014,27.74539948
27022,120.6745987,27.99920082
27026,120.5565033,28.14539909
27035,120.399498,27.52260017
27044,120.6457977,28.01479912
27047,120.3396988,27.66539955
27055,120.5650024,27.47739983
27062,120.6401978,27.73349953
27063,120.7132034,27.94440079
27064,120.7399979,27.83460045
27068,120.4079971,27.47559929
27075,121.0025024,28.08449936
27080,120.7121964,28.00320053
27087,120.620697,28.0428009
27088,120.6457977,28.01140022
27089,120.6395035,27.44039917
27102,120.6876984,27.98649979
27116,120.6894989,27.99860001
27119,121.1134033,28.38019943
27143,120.8909988,28.05080032
27147,120.5466995,27.58609962
27156,120.6317978,28.01759911
27178,120.5454025,28.00639915
27184,120.6624985,28.00209999
27187,120.507103,27.78820038
27212,120.6556015,27.78730011
27222,120.4970016,28.13050079
27227,120.9833984,28.19610023
27231,120.3333969,27.72590065
27240,120.6936035,28.00930023
27245,120.5444031,27.58650017
27261,120.7030029,28.00530052
27266,120.6603012,28.0230999
27268,120.6587982,28.01569939
27273,120.6723022,27.87380028
27275,120.6912003,27.75939941
27277,120.5718994,28.11540031
27293,120.6062012,28.01409912
27297,120.4478989,27.58919907
27299,120.655098,28.35779953
27307,120.8539963,28.03310013
27310,120.447403,28.19149971
27322,120.5889969,27.8057003
27325,120.7282028,27.95759964
27327,120.6106033,27.43510056
27331,120.6125031,27.94779968
27333,120.5746994,27.60890007
27347,120.6501007,27.99379921
27352,120.5728989,27.47859955
27370,120.6740036,27.8220005
27391,120.6399002,28.04070091
27396,120.4169006,27.5298996
27425,120.6239014,27.79249954
27426,120.6239014,27.79260063
27427,120.6051025,28.01409912
27430,120.9651031,28.12770081
27451,120.6790009,27.7553997
27455,120.5455017,27.57629967
27464,120.5455017,27.57970047
27472,120.3007965,27.57060051
27477,120.5761032,28.02330017
27478,120.8970032,28.04820061
27479,120.0344009,27.38380051
27487,120.6840973,27.83300018
27497,120.6722031,27.85199928
27501,120.8246002,27.90069962
27503,120.5998001,27.99419975
27507,120.9263992,28.18129921
27510,121.0810013,28.17989922
27512,119.910202,27.55890083
27528,120.8427963,28.05340004
27530,119.910202,27.55929947
27531,120.6594009,28.01650047
27538,120.5836029,27.68950081
27547,120.5689011,27.65320015
27550,120.4449997,28.13839912
27559,120.9627991,28.00799942
27562,120.696701,28.00880051
27563,120.8013,27.86450005
27568,120.6927032,28.14949989
27582,120.3219986,27.68350029
27585,120.6594009,28.01280022
27590,120.7873001,27.81139946
27597,120.5239029,27.99860001
27599,120.550499,27.87290001
27619,120.696701,28.01749992
27629,120.828598,27.89940071
27630,120.6023026,28.07699966
27631,120.5594025,27.60250092
27632,120.5979996,27.43860054
27638,121.031601,28.22970009
27641,120.8740005,28.07309914
27645,120.7161026,27.98880005
27651,120.6364975,27.78809929
27662,120.6840973,27.9946003
27668,121.0680008,28.28849983
27670,120.6740036,27.78300095
27679,120.6364975,27.78610039
27699,120.4205017,27.59230042
27706,120.7440033,27.98340034
27707,120.7440033,27.98329926
27711,120.6159973,28.45639992
27720,120.6779022,28.01390076
27721,120.4299011,27.76959991
27725,120.8132019,27.8696003
27729,121.1222,28.24309921
27733,120.6598969,27.83429909
27740,120.5588989,27.66489983
27752,120.7071991,28.00790024
27754,120.696701,28.01009941
27759,120.6473007,27.83729935
27766,121.0410004,28.25499916
27772,120.7142029,27.99270058
27773,120.7142029,27.99259949
27784,120.4530029,27.72839928
27798,120.5295029,28.13820076
27800,121.0626984,28.24570084
27811,120.8377991,28.02219963
27815,120.6773987,27.77510071
27825,120.6728973,28.00810051
27832,120.5610962,27.97610092
27836,120.6568985,28.02820015
27845,120.5999985,27.39189911
27867,120.5999985,27.39119911
27872,120.5888977,27.76910019
27901,120.7397003,27.97159958
27910,120.8663025,28.08690071
27927,120.677803,27.99279976
27950,120.9729996,28.06879997
27956,120.6966019,27.92200089
27962,120.5018005,28.06940079
27980,120.6248016,28.44140053
27989,120.6440964,27.77190018
28005,120.8649979,27.99920082
28007,120.9476013,28.36090088
28017,120.6380005,27.7677002
28021,120.5488968,27.79089928
28022,120.5926971,27.42770004
28026,120.6087036,28.07130051
28027,120.6722031,27.99799919
28028,120.6897964,27.77560043
28034,120.9552002,28.07859993
28035,120.5418015,27.58690071
28039,120.6594009,28.02510071
28067,120.6202011,28.02099991
28075,120.5987015,27.9510994
28077,120.5460968,27.79330063
28084,120.6673965,27.99979973
28086,120.9674988,28.10230064
28098,120.6791992,27.76950073
28105,120.4504013,27.6909008
28109,120.8361969,27.91220093
28112,121.2020035,28.38059998
28115,120.4122009,27.51250076
28117,120.6452026,28.04610062
28125,120.696701,28.00629997
28134,120.6043015,28.01989937
28141,120.7016983,28.3477993
28147,120.7715988,27.83320045
28148,120.6430969,27.77169991
28165,120.7014008,27.97780037
28170,120.4733963,28.17589951
28177,121.0117035,28.32729912
28183,120.1771011,27.80750084
28203,120.6596985,27.9571991
28212,120.5498962,27.99990082
28214,120.6773987,27.99670029
28215,120.9888,28.24650002
28217,120.5660019,27.45079994
28225,120.6780014,27.96789932
28227,120.8980026,28.0447998
28230,120.4104004,27.51499939
28233,120.4753036,27.16729927
28235,120.2300034,27.50830078
28257,120.6572037,27.78120041
28265,120.489502,27.24830055
28269,120.6272964,27.41889954
28276,120.6223984,28.01140022
28298,120.6026001,27.97249985
28300,120.3186035,27.63439941
28314,120.6526031,28.01180077
28317,120.6906967,27.75690079
28320,121.052803,28.20009995
28331,120.8901978,28.05789948
28337,120.5835037,28.01429939
28349,120.6526031,28.01040077
28377,120.7969971,28.05260086
28384,120.6548996,27.77739906
28387,120.793602,27.94389915
28390,120.6854019,28.06769943
28400,120.620697,28.01860046
28403,120.6359024,28.00659943
28409,120.8815994,27.96710014
28410,120.6457977,28.00219917
28420,120.5854034,27.99740028
28422,120.6912003,27.79319954
28441,120.3094025,27.4489994
28451,120.419899,27.54100037
28485,120.9552002,27.99889946
28526,120.892601,27.95919991
28542,120.660202,27.91710091
28554,120.6516037,27.97540092
28557,120.703598,28.00029945
28574,120.7817993,27.96940041
28588,120.6920013,27.94050026
28594,120.6573029,27.98329926
28612,120.2335968,27.58349991
28616,120.6936035,28.01589966
28634,120.6557007,28.04339981
28635,120.6773987,27.98520088
28639,120.6719971,28.02479935
28645,120.4154968,28.15990067
28655,120.588501,28.08950043
28661,120.7826004,28.03230095
28662,120.7538986,27.77969933
28671,120.8479996,28.06579971
28672,120.5614014,27.67379951
28678,120.6773987,27.98150063
28682,120.6119003,28.0189991
28685,120.5927963,28.02339935
28692,120.6306992,27.78440094
28698,120.5899963,27.50720024
28699,120.6442032,27.9958992
28711,120.7078018,27.99550056
28714,120.3349991,27.48240089
28723,120.8134995,28.03310013
28724,120.0055008,27.54920006
28728,120.8041992,27.89970016
28732,120.5286026,27.27770042
28733,120.6648026,27.75740051
28738,120.7518997,27.97710037
28742,120.4514008,27.56380081
28744,120.7848969,27.96750069
